"workerid","rt","trial_type","trial_num","targetSentence","log_dayrate","interval","observationSentence","past","item","condition","ntimes","dayrate","utt","utt_interval"
19,3755,"propensity_judgment",23,"You overhear two friends talking. <br>One of them says to the other, ""Christopher drank lemonade today.""",-2.7080502011,"month","Christopher drank lemonade today.","drank lemonade","drink lemonade","communication",2,0.0666666666667,"Christopher drank lemonade today.",day
19,2888,"propensity_judgment",24,"You overhear two friends talking. <br>One of them says to the other, ""Michelle washed her dishes today.""",0,"day","Michelle washed her dishes today.","washed their dishes","wash their dishes","communication",1,1,"Michelle washed her dishes today.",day
19,4120,"propensity_judgment",25,"You overhear two friends talking. <br>One of them says to the other, ""Martin exercised this month.""",-1.2527629685,"week","Martin exercised this month.","exercised","exercise","communication",2,0.285714285714,"Martin exercised this month.",month
20,35277,"propensity_judgment",1,"You overhear two friends talking. <br>One of them says to the other, ""William bought his own groceries this week.""",-3.59731226059,"year","William bought his own groceries this week.","bought their own groceries","buy their own groceries","communication",10,0.027397260274,"William bought his own groceries this week.",week
20,12818,"propensity_judgment",2,"You overhear two friends talking. <br>One of them says to the other, ""Fred exercised this month.""",-4.80128506491,"year","Fred exercised this month.","exercised","exercise","communication",3,0.00821917808219,"Fred exercised this month.",month
20,35901,"propensity_judgment",3,"You overhear two friends talking. <br>One of them says to the other, ""John wore tie-dye today.""",-2.30258509299,"month","John wore tie-dye today.","wore tie-dye","wear tie-dye","communication",3,0.1,"John wore tie-dye today.",day
20,21037,"propensity_judgment",4,"You overhear two friends talking. <br>One of them says to the other, ""Elisa used a cell phone today.""",-0.847297860387,"week","Elisa used a cell phone today.","used a cell phone","use a cell phone","communication",3,0.428571428571,"Elisa used a cell phone today.",day
20,21885,"propensity_judgment",5,"You overhear two friends talking. <br>One of them says to the other, ""Nicole took dance lessons this week.""",-2.30258509299,"month","Nicole took dance lessons this week.","took dance lessons","take dance lessons","communication",3,0.1,"Nicole took dance lessons this week.",week
20,10837,"propensity_judgment",6,"You overhear two friends talking. <br>One of them says to the other, ""Brian drank coffee today.""",-1.2527629685,"week","Brian drank coffee today.","drank coffee","drink coffee","communication",2,0.285714285714,"Brian drank coffee today.",day
20,12495,"propensity_judgment",7,"You overhear two friends talking. <br>One of them says to the other, ""Monica washed her dishes today.""",-1.94591014906,"week","Monica washed her dishes today.","washed their dishes","wash their dishes","communication",1,0.142857142857,"Monica washed her dishes today.",day
20,12377,"propensity_judgment",8,"You overhear two friends talking. <br>One of them says to the other, ""Sophia went on a hike this month.""",-4.29045944115,"year","Sophia went on a hike this month.","went on a hike","go on a hike","communication",5,0.013698630137,"Sophia went on a hike this month.",month
20,12440,"propensity_judgment",9,"You overhear two friends talking. <br>One of them says to the other, ""Jacob went skiing this year.""",-6.81618808546,"5 years","Jacob went skiing this year.","went skiing","go skiing","communication",2,0.00109589041096,"Jacob went skiing this year.",year
20,19335,"propensity_judgment",10,"You overhear two friends talking. <br>One of them says to the other, ""Doug ate meat today.""",-3.40119738166,"month","Doug ate meat today.","ate meat","eat meat","communication",1,0.0333333333333,"Doug ate meat today.",day
20,25234,"propensity_judgment",11,"You overhear two friends talking. <br>One of them says to the other, ""Lee wore glasses today.""",-2.7080502011,"month","Lee wore glasses today.","wore glasses","wear glasses","communication",2,0.0666666666667,"Lee wore glasses today.",day
20,17060,"propensity_judgment",12,"You overhear two friends talking. <br>One of them says to the other, ""George went outside today.""",-0.559615787935,"week","George went outside today.","went outside","go outside","communication",4,0.571428571429,"George went outside today.",day
20,17306,"propensity_judgment",13,"You overhear two friends talking. <br>One of them says to the other, ""Julia wore shoes today.""",-0.559615787935,"week","Julia wore shoes today.","wore shoes","wear shoes","communication",4,0.571428571429,"Julia wore shoes today.",day
20,13982,"propensity_judgment",14,"You overhear two friends talking. <br>One of them says to the other, ""Jennifer ate breakfast today.""",-1.94591014906,"week","Jennifer ate breakfast today.","ate breakfast","eat breakfast","communication",1,0.142857142857,"Jennifer ate breakfast today.",day
20,24634,"propensity_judgment",15,"You overhear two friends talking. <br>One of them says to the other, ""Tom changed his bedsheets this week.""",-3.8204558119,"year","Tom changed his bedsheets this week.","changed their bedsheets","change their bedsheets","communication",8,0.0219178082192,"Tom changed his bedsheets this week.",week
20,15369,"propensity_judgment",16,"You overhear two friends talking. <br>One of them says to the other, ""Stephanie took a vacation this year.""",-6.81618808546,"5 years","Stephanie took a vacation this year.","took a vacation","take a vacation","communication",2,0.00109589041096,"Stephanie took a vacation this year.",year
20,10990,"propensity_judgment",17,"You overhear two friends talking. <br>One of them says to the other, ""Shannon drank lemonade today.""",-2.7080502011,"month","Shannon drank lemonade today.","drank lemonade","drink lemonade","communication",2,0.0666666666667,"Shannon drank lemonade today.",day
20,8926,"propensity_judgment",18,"You overhear two friends talking. <br>One of them says to the other, ""Ronald wore a shirt today.""",-1.2527629685,"week","Ronald wore a shirt today.","wore a shirt","wear a shirt","communication",2,0.285714285714,"Ronald wore a shirt today.",day
20,15658,"propensity_judgment",19,"You overhear two friends talking. <br>One of them says to the other, ""Vince washed his hair this week.""",-2.7080502011,"month","Vince washed his hair this week.","washed their hair","wash their hair","communication",2,0.0666666666667,"Vince washed his hair this week.",week
20,9200,"propensity_judgment",20,"You overhear two friends talking. <br>One of them says to the other, ""Lewis ate pasta today.""",-1.94591014906,"week","Lewis ate pasta today.","ate pasta","eat pasta","communication",1,0.142857142857,"Lewis ate pasta today.",day
20,16805,"propensity_judgment",21,"You overhear two friends talking. <br>One of them says to the other, ""Greg paid his taxes this year.""",-6.81618808546,"5 years","Greg paid his taxes this year.","paid their taxes","pay their taxes","communication",2,0.00109589041096,"Greg paid his taxes this year.",year
20,12891,"propensity_judgment",22,"You overhear two friends talking. <br>One of them says to the other, ""Ted drove a car today.""",-0.847297860387,"week","Ted drove a car today.","drove a car","drive a car","communication",3,0.428571428571,"Ted drove a car today.",day
20,7000,"propensity_judgment",23,"You overhear two friends talking. <br>One of them says to the other, ""Rebecca wore a hat today.""",-2.7080502011,"month","Rebecca wore a hat today.","wore a hat","wear a hat","communication",2,0.0666666666667,"Rebecca wore a hat today.",day
20,26401,"propensity_judgment",24,"You overhear two friends talking. <br>One of them says to the other, ""Melinda had a birthday party this year.""",-6.81618808546,"5 years","Melinda had a birthday party this year.","had a birthday party","have a birthday party","communication",2,0.00109589041096,"Melinda had a birthday party this year.",year
20,9746,"propensity_judgment",25,"You overhear two friends talking. <br>One of them says to the other, ""Michael went to a Renaissance fair this year.""",-7.50933526602,"5 years","Michael went to a Renaissance fair this year.","went to a Renaissance fair","go to Renaissance fairs","communication",1,0.000547945205479,"Michael went to a Renaissance fair this year.",year
21,12619,"propensity_judgment",1,"You overhear two friends talking. <br>One of them says to the other, ""Esther went outside today.""",0,"day","Esther went outside today.","went outside","go outside","communication",1,1,"Esther went outside today.",day
21,15577,"propensity_judgment",2,"You overhear two friends talking. <br>One of them says to the other, ""Greg exercised this month.""",-2.30258509299,"month","Greg exercised this month.","exercised","exercise","communication",3,0.1,"Greg exercised this month.",month
21,6127,"propensity_judgment",3,"You overhear two friends talking. <br>One of them says to the other, ""Gabriel took a vacation this year.""",-5.89989735358,"year","Gabriel took a vacation this year.","took a vacation","take a vacation","communication",1,0.0027397260274,"Gabriel took a vacation this year.",year
21,8200,"propensity_judgment",4,"You overhear two friends talking. <br>One of them says to the other, ""Linda went on a hike this month.""",-3.40119738166,"month","Linda went on a hike this month.","went on a hike","go on a hike","communication",1,0.0333333333333,"Linda went on a hike this month.",month
21,9064,"propensity_judgment",5,"You overhear two friends talking. <br>One of them says to the other, ""Alicia changed her bedsheets this week.""",-1.94591014906,"week","Alicia changed her bedsheets this week.","changed their bedsheets","change their bedsheets","communication",1,0.142857142857,"Alicia changed her bedsheets this week.",week
21,11141,"propensity_judgment",6,"You overhear two friends talking. <br>One of them says to the other, ""Claire used a cell phone today.""",-3.40119738166,"month","Claire used a cell phone today.","used a cell phone","use a cell phone","communication",1,0.0333333333333,"Claire used a cell phone today.",day
